,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length
469,02/14/2023 07:00:00,14,7,-27.345,-6.69,2.4,0.0,14086.71,36.0,26.5,-11.39375,-2.7875,-20.655,-20.655,3.087443946,-38730.6225,2023-02-14,07:00:00,2023,02,02/1/223,20230214,2023-02-14T14:47:05+00:00,2023-02-15T01:44:34+00:00,39449
470,12/09/2021 09:00:00,09,9,-27.2925,-4.04,3.79,0.0,13726.13,45.0,10.4,-7.201187335,-1.065963061,-23.2525,-23.2525,5.755569307,-6393.915,2021-12-09,09:00:00,2021,12,12/0/221,20211209,2021-12-09T14:56:52+00:00,2021-12-10T00:51:40+00:00,35688
471,11/23/2021 14:00:00,23,14,-27.29,-22.3,4.77,0.0,13925.92,71.1,25.3,-5.721174004,-4.675052411,-4.99,-4.99,0.223766816,-5392.565,2021-11-23,14:00:00,2021,11,11/2/221,20211123,2021-11-23T14:42:58+00:00,2021-11-24T00:53:31+00:00,36633
472,02/02/2022 04:00:00,02,4,-27.29,3.33,5.46,0.0,10844.45,25.0,26.5,-4.998168498,0.60989011,-30.62,-30.62,-9.195195195,-10290.0,2022-02-02,04:00:00,2022,02,02/0/222,20220202,2022-02-02T14:57:55+00:00,2022-02-03T01:32:55+00:00,38100
473,02/16/2023 12:00:00,16,12,-27.28,-4.8,2.44,0.0,17325.58,24.1,20.7,-11.18032787,-1.967213115,-22.48,-22.48,4.683333333,-38605.5475,2023-02-16,12:00:00,2023,02,02/1/223,20230216,2023-02-16T14:44:58+00:00,2023-02-17T01:46:29+00:00,39691
474,11/19/2021 16:00:00,19,16,-27.2775,-13.85,4.98,0.0,13645.23,64.9,20.7,-5.477409639,-2.781124498,-13.4275,-13.4275,0.969494585,-5036.1925,2021-11-19,16:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
475,11/19/2021 14:00:00,19,14,-27.2725,-13.84,4.98,0.0,14045.84,60.1,29.9,-5.476405622,-2.779116466,-13.4325,-13.4325,0.970556358,-5009.3425,2021-11-19,14:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
476,01/02/2023 05:00:00,02,5,-27.265,7.85,3.55,0.0,10432.71,52.0,13.8,-7.68028169,2.211267606,-35.115,-35.115,-4.473248408,-36144.42,2023-01-02,05:00:00,2023,01,01/0/223,20230102,2023-01-02T15:08:19+00:00,2023-01-03T01:03:13+00:00,35694
477,11/19/2021 15:00:00,19,15,-27.2625,-13.84,4.98,0.0,13791.64,64.9,25.3,-5.47439759,-2.779116466,-13.4225,-13.4225,0.969833815,-5022.765,2021-11-19,15:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
478,02/20/2023 10:00:00,20,10,-27.225,-7.01,2.26,0.0,14368.88,55.9,25.3,-12.04646018,-3.101769912,-20.215,-20.215,2.883737518,-38974.3325,2023-02-20,10:00:00,2023,02,02/2/223,20230220,2023-02-20T14:40:29+00:00,2023-02-21T01:50:16+00:00,40187
479,11/19/2021 12:00:00,19,12,-27.215,-12.21,4.98,0.0,14838.72,55.0,31.1,-5.464859438,-2.451807229,-15.005,-15.005,1.228910729,-4982.7975,2021-11-19,12:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
480,11/07/2021 08:00:00,07,8,-27.165,-9.76,5.33,0.0,12861.08,52.0,13.8,-5.096622889,-1.831144465,-17.405,-17.405,1.78329918,-5067.8775,2021-11-07,08:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
481,02/20/2023 09:00:00,20,9,-27.165,-6.99,2.26,0.0,14167.27,55.0,27.6,-12.0199115,-3.092920354,-20.175,-20.175,2.886266094,-38954.1175,2023-02-20,09:00:00,2023,02,02/2/223,20230220,2023-02-20T14:40:29+00:00,2023-02-21T01:50:16+00:00,40187
482,03/11/2023 13:00:00,11,13,-27.1575,-12.93,2.38,0.0,13823.04,72.0,24.2,-11.41071429,-5.432773109,-14.2275,-14.2275,1.100348028,-38779.01,2023-03-11,13:00:00,2023,03,03/1/223,20230311,2023-03-11T14:16:17+00:00,2023-03-12T02:07:03+00:00,42646
483,04/29/2022 03:00:00,29,3,-27.1325,-8.09,6.79,0.0,12070.3,63.0,19.6,-3.995949926,-1.191458027,-19.0425,-19.0425,2.353831891,-12261.07,2022-04-29,03:00:00,2022,04,04/2/222,20220429,2022-04-29T13:11:13+00:00,2022-04-30T02:46:47+00:00,48934
484,03/15/2023 09:00:00,15,9,-27.13,-12.77,2.63,0.0,15972.27,44.1,21.9,-10.31558935,-4.855513308,-14.36,-14.36,1.124510572,-39250.485,2023-03-15,09:00:00,2023,03,03/1/223,20230315,2023-03-15T14:10:47+00:00,2023-03-16T02:10:22+00:00,43175
485,11/19/2021 05:00:00,19,5,-27.1125,-8.63,4.98,0.0,13254.11,36.0,21.9,-5.444277108,-1.732931727,-18.4825,-18.4825,2.14165701,-4860.0375,2021-11-19,05:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
486,04/06/2021 10:00:00,06,10,-27.105,-24.4,2.37,0.0,13498.86,64.9,19.6,-11.43670886,-10.29535865,-2.705,-2.705,0.110860656,-1240.7375,2021-04-06,10:00:00,2021,04,04/0/221,20210406,2021-04-06T13:39:28+00:00,2021-04-07T02:28:25+00:00,46137
487,03/23/2022 13:00:00,23,13,-27.1,-5.46,5.01,0.0,14791.1,48.0,26.5,-5.409181637,-1.089820359,-21.64,-21.64,3.963369963,-5811.7125,2022-03-23,13:00:00,2022,03,03/2/222,20220323,2022-03-23T13:59:15+00:00,2022-03-24T02:17:04+00:00,44269
488,09/29/2022 20:00:00,29,20,-27.08,65.6,6.61,0.0,18095.14,77.0,11.5,-4.096822995,9.924357035,-92.68,-92.68,-1.412804878,-26092.43,2022-09-29,20:00:00,2022,09,09/2/222,20220929,2022-09-29T13:53:56+00:00,2022-09-30T01:49:52+00:00,42956
489,12/24/2021 02:00:00,24,2,-27.065,-4.34,3.52,0.0,10778.44,61.0,23.0,-7.688920455,-1.232954545,-22.725,-22.725,5.236175115,-7918.7925,2021-12-24,02:00:00,2021,12,12/2/221,20211224,2021-12-24T15:05:50+00:00,2021-12-25T00:57:13+00:00,35483
490,03/20/2021 03:00:00,20,3,-27.04,-19.0,2.45,0.0,10928.21,41.0,18.4,-11.03673469,-7.755102041,-8.04,-8.04,0.423157895,-268.56,2021-03-20,03:00:00,2021,03,03/2/221,20210320,2021-03-20T14:03:08+00:00,2021-03-21T02:14:51+00:00,43903
491,11/19/2021 10:00:00,19,10,-27.0175,-10.56,4.98,0.0,15967.82,46.9,23.0,-5.425200803,-2.120481928,-16.4575,-16.4575,1.558475379,-4951.5175,2021-11-19,10:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
492,04/29/2022 05:00:00,29,5,-27.0175,-5.58,6.79,0.0,11915.7,63.0,23.0,-3.979013255,-0.82179676,-21.4375,-21.4375,3.841845878,-12302.505,2022-04-29,05:00:00,2022,04,04/2/222,20220429,2022-04-29T13:11:13+00:00,2022-04-30T02:46:47+00:00,48934
493,02/01/2022 02:00:00,01,2,-27.015,0.54,5.58,0.0,11331.01,39.9,9.2,-4.841397849,0.096774194,-27.555,-27.555,-51.02777778,-9610.2925,2022-02-01,02:00:00,2022,02,02/0/222,20220201,2022-02-01T14:58:41+00:00,2022-02-02T01:31:54+00:00,37993
494,11/11/2022 01:00:00,11,1,-27.0125,6.4,4.63,0.0,11856.08,37.9,15.0,-5.834233261,1.382289417,-33.4125,-33.4125,-5.220703125,-25144.0675,2022-11-11,01:00:00,2022,11,11/1/222,20221111,2022-11-11T14:31:11+00:00,2022-11-12T01:00:19+00:00,37748
495,11/10/2021 12:00:00,10,12,-27.005,-14.23,5.08,0.0,14193.08,71.1,19.6,-5.315944882,-2.801181102,-12.775,-12.775,0.89775123,-4464.565,2021-11-10,12:00:00,2021,11,11/1/221,20211110,2021-11-10T14:30:27+00:00,2021-11-11T01:00:53+00:00,37826
496,11/12/2021 00:00:00,12,24,-26.995,-21.44,4.58,-0.22,11764.09,46.94,18.342908,-5.894104803,-4.681222707,-5.555,-5.555,0.259095149,-4641.0825,2021-11-12,00:00:00,2021,11,11/1/221,20211112,2021-11-12T14:32:23+00:00,2021-11-13T00:59:26+00:00,37623
497,03/24/2021 07:00:00,24,7,-26.9925,-19.01,2.49,0.0,12721.62,37.0,19.6,-10.84036145,-7.634538153,-7.9825,-7.9825,0.419910573,-456.3175,2021-03-24,07:00:00,2021,03,03/2/221,20210324,2021-03-24T13:57:31+00:00,2021-03-25T02:18:04+00:00,44433
498,11/07/2021 17:00:00,07,17,-26.975,-11.21,5.33,0.0,13026.06,81.0,15.0,-5.06097561,-2.103189493,-15.765,-15.765,1.406333631,-5149.6825,2021-11-07,17:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
499,11/24/2021 03:00:00,24,3,-26.965,-2.2,4.9,0.0,10937.93,51.1,15.0,-5.503061224,-0.448979592,-24.765,-24.765,11.25681818,-5435.68,2021-11-24,03:00:00,2021,11,11/2/221,20211124,2021-11-24T14:43:54+00:00,2021-11-25T00:53:10+00:00,36556
500,04/29/2022 04:00:00,29,4,-26.9475,-6.95,6.79,0.0,11830.43,62.1,16.1,-3.968703976,-1.023564065,-19.9975,-19.9975,2.877338129,-12281.0675,2022-04-29,04:00:00,2022,04,04/2/222,20220429,2022-04-29T13:11:13+00:00,2022-04-30T02:46:47+00:00,48934
501,04/22/2022 06:00:00,22,6,-26.945,-13.75,6.88,0.0,12882.74,66.9,21.9,-3.916424419,-1.998546512,-13.195,-13.195,0.959636364,-11445.2575,2022-04-22,06:00:00,2022,04,04/2/222,20220422,2022-04-22T13:19:12+00:00,2022-04-23T02:41:05+00:00,48113
502,04/29/2022 06:00:00,29,6,-26.9375,-2.45,6.79,0.0,12525.46,60.1,20.7,-3.967231222,-0.360824742,-24.4875,-24.4875,9.994897959,-12326.9925,2022-04-29,06:00:00,2022,04,04/2/222,20220429,2022-04-29T13:11:13+00:00,2022-04-30T02:46:47+00:00,48934
503,11/07/2021 02:00:00,07,2,-26.9275,-17.3,5.33,0.0,10923.6,54.0,17.3,-5.05206379,-3.245778612,-9.6275,-9.6275,0.55650289,-4983.4225,2021-11-07,02:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
504,11/10/2021 13:00:00,10,13,-26.9275,-19.27,5.08,0.0,14292.16,71.1,26.5,-5.300688976,-3.793307087,-7.6575,-7.6575,0.397379346,-4472.2225,2021-11-10,13:00:00,2021,11,11/1/221,20211110,2021-11-10T14:30:27+00:00,2021-11-11T01:00:53+00:00,37826
505,04/12/2022 01:00:00,12,1,-26.9125,3.1,6.36,0.0,13715.5,64.0,23.0,-4.231525157,0.487421384,-30.0125,-30.0125,-9.681451613,-7106.675,2022-04-12,01:00:00,2022,04,04/1/222,20220412,2022-04-12T13:31:46+00:00,2022-04-13T02:33:01+00:00,46875
506,11/19/2021 23:00:00,19,23,-26.8975,-15.97,4.98,0.0,13556.99,46.9,13.8,-5.401104418,-3.206827309,-10.9275,-10.9275,0.684251722,-5135.63,2021-11-19,23:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
507,10/27/2021 06:00:00,27,6,-26.8725,-16.59,5.59,0.0,12482.08,48.0,21.9,-4.807245081,-2.967799642,-10.2825,-10.2825,0.619801085,-5949.925,2021-10-27,06:00:00,2021,10,10/2/221,20211027,2021-10-27T14:17:17+00:00,2021-10-28T01:13:45+00:00,39388
508,11/19/2021 13:00:00,19,13,-26.8525,-13.74,4.98,0.0,14366.94,55.9,29.9,-5.392068273,-2.759036145,-13.1125,-13.1125,0.954330422,-4995.91,2021-11-19,13:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
509,05/02/2021 18:00:00,02,18,-26.8275,-17.92,2.88,0.0,16595.35,91.9,11.5,-9.315104167,-6.222222222,-8.9075,-8.9075,0.497070313,6692.2325,2021-05-02,18:00:00,2021,05,05/0/221,20210502,2021-05-02T13:07:48+00:00,2021-05-03T02:49:26+00:00,49298
510,10/04/2022 06:00:00,04,6,-26.8275,-2.11,5.64,0.0,11457.69,55.0,10.4,-4.756648936,-0.374113475,-24.7175,-24.7175,11.71445498,-26545.3325,2022-10-04,06:00:00,2022,10,10/0/222,20221004,2022-10-04T13:57:46+00:00,2022-10-05T01:42:51+00:00,42305
511,10/04/2022 05:00:00,04,5,-26.79,-12.26,5.64,0.0,10961.81,57.9,10.4,-4.75,-2.173758865,-14.53,-14.53,1.185154976,-26520.615,2022-10-04,05:00:00,2022,10,10/0/222,20221004,2022-10-04T13:57:46+00:00,2022-10-05T01:42:51+00:00,42305
512,12/12/2022 13:00:00,12,13,-26.7775,-12.64,5.0,0.0,15356.59,60.1,27.6,-5.3555,-2.528,-14.1375,-14.1375,1.118473101,-26282.3625,2022-12-12,13:00:00,2022,12,12/1/222,20221212,2022-12-12T14:58:53+00:00,2022-12-13T00:52:11+00:00,35598
513,04/09/2021 19:00:00,09,19,-26.755,-21.95,2.4,0.0,17052.24,61.0,25.3,-11.14791667,-9.145833333,-4.805,-4.805,0.218906606,-1542.9375,2021-04-09,19:00:00,2021,04,04/0/221,20210409,2021-04-09T13:35:25+00:00,2021-04-10T02:30:49+00:00,46524
514,03/23/2022 18:00:00,23,18,-26.72,0.73,5.01,0.0,13590.54,45.0,21.9,-5.333333333,0.145708583,-27.45,-27.45,-37.60273973,-5919.6125,2022-03-23,18:00:00,2022,03,03/2/222,20220323,2022-03-23T13:59:15+00:00,2022-03-24T02:17:04+00:00,44269
515,12/03/2022 02:00:00,03,2,-26.7025,-1.83,4.82,0.0,11587.29,34.0,13.8,-5.539937759,-0.37966805,-24.8725,-24.8725,13.59153005,-26623.4275,2022-12-03,02:00:00,2022,12,12/0/222,20221203,2022-12-03T14:51:48+00:00,2022-12-04T00:51:24+00:00,35976
516,11/13/2021 11:00:00,13,11,-26.6925,-14.03,4.91,0.0,13971.31,60.1,20.7,-5.436354379,-2.857433809,-12.6625,-12.6625,0.902530292,-4671.2075,2021-11-13,11:00:00,2021,11,11/1/221,20211113,2021-11-13T14:33:21+00:00,2021-11-14T00:58:45+00:00,37524
517,03/04/2023 00:00:00,04,24,-26.675,2.59,2.68,0.01,12771.52,41.0,9.2,-9.953358209,0.96641791,-29.265,-29.265,-11.2992278,-38741.5025,2023-03-04,00:00:00,2023,03,03/0/223,20230304,2023-03-04T14:25:39+00:00,2023-03-05T02:01:05+00:00,41726
518,12/13/2022 13:00:00,13,13,-26.6725,-12.22,6.72,0.0,14754.02,50.0,28.8,-3.969122024,-1.818452381,-14.4525,-14.4525,1.182692308,-26538.2725,2022-12-13,13:00:00,2022,12,12/1/222,20221213,2022-12-13T14:59:35+00:00,2022-12-14T00:52:26+00:00,35571
519,02/16/2022 01:00:00,16,1,-26.645,-5.42,4.27,0.0,11327.67,50.0,23.0,-6.240046838,-1.269320843,-21.225,-21.225,3.916051661,-14753.8275,2022-02-16,01:00:00,2022,02,02/1/222,20220216,2022-02-16T14:44:42+00:00,2022-02-17T01:46:43+00:00,39721
520,10/04/2022 04:00:00,04,4,-26.63,-15.02,5.64,0.0,10899.86,59.0,11.5,-4.721631206,-2.663120567,-11.61,-11.61,0.772969374,-26506.085,2022-10-04,04:00:00,2022,10,10/0/222,20221004,2022-10-04T13:57:46+00:00,2022-10-05T01:42:51+00:00,42305
521,10/26/2021 21:00:00,26,21,-26.5775,-16.59,5.6,0.0,18767.72,64.9,9.2,-4.745982143,-2.9625,-9.9875,-9.9875,0.602019289,-6035.45,2021-10-26,21:00:00,2021,10,10/2/221,20211026,2021-10-26T14:16:22+00:00,2021-10-27T01:14:50+00:00,39508
522,11/19/2021 06:00:00,19,6,-26.56,-5.46,4.98,0.0,14455.98,36.0,18.4,-5.333333333,-1.096385542,-21.1,-21.1,3.864468864,-4881.1375,2021-11-19,06:00:00,2021,11,11/1/221,20211119,2021-11-19T14:39:09+00:00,2021-11-20T00:55:15+00:00,36966
523,10/04/2022 07:00:00,04,7,-26.5425,3.85,5.64,0.0,12515.3,57.0,11.5,-4.706117021,0.682624113,-30.3925,-30.3925,-7.894155844,-26575.725,2022-10-04,07:00:00,2022,10,10/0/222,20221004,2022-10-04T13:57:46+00:00,2022-10-05T01:42:51+00:00,42305
524,11/07/2021 07:00:00,07,7,-26.5225,-7.13,5.33,0.0,12219.81,46.9,11.5,-4.976078799,-1.337711069,-19.3925,-19.3925,2.719845722,-5050.4725,2021-11-07,07:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
525,02/27/2023 22:00:00,27,22,-26.505,-2.8,2.35,0.0,13951.25,55.0,25.3,-11.2787234,-1.191489362,-23.705,-23.705,8.466071429,-38121.86,2023-02-27,22:00:00,2023,02,02/2/223,20230227,2023-02-27T14:32:03+00:00,2023-02-28T01:56:40+00:00,41077
526,03/10/2023 18:00:00,10,18,-26.505,-15.5,2.51,0.0,13812.19,62.1,23.0,-10.55976096,-6.175298805,-11.005,-11.005,0.71,-38513.0325,2023-03-10,18:00:00,2023,03,03/1/223,20230310,2023-03-10T14:17:38+00:00,2023-03-11T02:06:13+00:00,42515
527,11/10/2021 00:00:00,10,24,-26.48,-7.12,5.46,0.38,11644.65,53.1,15.0,-4.84981685,-1.304029304,-19.36,-19.36,2.719101124,-4240.765,2021-11-10,00:00:00,2021,11,11/1/221,20211110,2021-11-10T14:30:27+00:00,2021-11-11T01:00:53+00:00,37826
528,03/24/2021 04:00:00,24,4,-26.4675,-20.71,2.49,0.0,10192.32,36.0,19.6,-10.62951807,-8.317269076,-5.7575,-5.7575,0.278005794,-432.9325,2021-03-24,04:00:00,2021,03,03/2/221,20210324,2021-03-24T13:57:31+00:00,2021-03-25T02:18:04+00:00,44433
529,02/26/2023 13:00:00,26,13,-26.465,-6.41,2.35,0.0,14330.12,71.1,26.5,-11.26170213,-2.727659574,-20.055,-20.055,3.128705148,-37818.4675,2023-02-26,13:00:00,2023,02,02/2/223,20230226,2023-02-26T14:33:18+00:00,2023-02-27T01:55:46+00:00,40948
530,03/24/2021 06:00:00,24,6,-26.4625,-20.58,2.49,0.0,11380.46,36.0,18.4,-10.62751004,-8.265060241,-5.8825,-5.8825,0.285835763,-448.335,2021-03-24,06:00:00,2021,03,03/2/221,20210324,2021-03-24T13:57:31+00:00,2021-03-25T02:18:04+00:00,44433
531,11/07/2021 03:00:00,07,3,-26.455,-20.96,5.33,0.0,10854.06,51.1,12.7,-4.963414634,-3.932457786,-5.495,-5.495,0.262166031,-4988.9175,2021-11-07,03:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
532,11/10/2021 08:00:00,10,8,-26.435,2.87,5.08,0.0,13112.19,57.0,11.5,-5.203740157,0.56496063,-29.305,-29.305,-10.21080139,-4405.74,2021-11-10,08:00:00,2021,11,11/1/221,20211110,2021-11-10T14:30:27+00:00,2021-11-11T01:00:53+00:00,37826
533,11/07/2021 04:00:00,07,4,-26.4175,-15.83,5.33,0.0,10918.53,48.0,12.7,-4.956378987,-2.969981238,-10.5875,-10.5875,0.668825016,-4999.505,2021-11-07,04:00:00,2021,11,11/0/221,20211107,2021-11-07T14:27:34+00:00,2021-11-08T01:03:15+00:00,38141
534,11/15/2021 03:00:00,15,3,-26.3825,-18.35,4.91,0.0,10351.11,43.0,9.2,-5.373217923,-3.737270876,-8.0325,-8.0325,0.43773842,-4488.2725,2021-11-15,03:00:00,2021,11,11/1/221,20211115,2021-11-15T14:35:17+00:00,2021-11-16T00:57:28+00:00,37331
535,05/01/2022 12:00:00,01,12,-26.365,4.27,6.84,0.0,13995.56,73.0,25.3,-3.854532164,0.624269006,-30.635,-30.635,-7.174473068,-13188.0375,2022-05-01,12:00:00,2022,05,05/0/222,20220501,2022-05-01T13:09:06+00:00,2022-05-02T02:48:25+00:00,49159
536,03/23/2022 12:00:00,23,12,-26.35,-5.97,5.01,0.0,15149.14,46.9,27.6,-5.259481038,-1.191616766,-20.38,-20.38,3.413735343,-5790.0725,2022-03-23,12:00:00,2022,03,03/2/222,20220323,2022-03-23T13:59:15+00:00,2022-03-24T02:17:04+00:00,44269
537,03/18/2021 01:00:00,18,1,-26.275,-20.01,2.51,0.0,11426.1,33.1,12.7,-10.46812749,-7.972111554,-6.265,-6.265,0.313093453,-6.265,2021-03-18,01:00:00,2021,03,03/1/221,20210318,2021-03-18T14:05:56+00:00,2021-03-19T02:13:14+00:00,43638
538,04/05/2021 09:00:00,05,9,-26.275,-18.32,2.47,0.0,12612.81,54.0,25.3,-10.63765182,-7.417004049,-7.955,-7.955,0.434224891,-1114.215,2021-04-05,09:00:00,2021,04,04/0/221,20210405,2021-04-05T13:40:49+00:00,2021-04-06T02:27:38+00:00,46009
539,11/11/2021 22:00:00,11,22,-26.275,-19.66,4.58,0.0,13114.91,50.0,17.3,-5.736899563,-4.292576419,-6.615,-6.615,0.33646999,-4630.5925,2021-11-11,22:00:00,2021,11,11/1/221,20211111,2021-11-11T14:31:25+00:00,2021-11-12T01:00:08+00:00,37723
540,11/15/2021 02:00:00,15,2,-26.265,-17.71,4.91,0.0,10364.75,45.0,11.5,-5.349287169,-3.606924644,-8.555,-8.555,0.483060418,-4480.24,2021-11-15,02:00:00,2021,11,11/1/221,20211115,2021-11-15T14:35:17+00:00,2021-11-16T00:57:28+00:00,37331
541,11/12/2021 07:00:00,12,7,-26.2625,-12.94,4.8,0.0,13758.12,35.1,13.8,-5.471354167,-2.695833333,-13.3225,-13.3225,1.029559505,-4672.35,2021-11-12,07:00:00,2021,11,11/1/221,20211112,2021-11-12T14:32:23+00:00,2021-11-13T00:59:26+00:00,37623
542,04/22/2021 10:00:00,22,10,-26.25,-19.09,2.65,0.0,13752.32,44.1,18.4,-9.905660377,-7.203773585,-7.16,-7.16,0.375065479,8811.4275,2021-04-22,10:00:00,2021,04,04/2/221,20210422,2021-04-22T13:18:55+00:00,2021-04-23T02:41:17+00:00,48142
543,04/05/2021 15:00:00,05,15,-26.2325,-17.0,2.47,0.0,13965.18,81.0,23.0,-10.62044534,-6.882591093,-9.2325,-9.2325,0.543088235,-1160.2975,2021-04-05,15:00:00,2021,04,04/0/221,20210405,2021-04-05T13:40:49+00:00,2021-04-06T02:27:38+00:00,46009
544,11/11/2022 05:00:00,11,5,-26.2275,-1.86,4.63,0.0,11040.82,34.0,21.9,-5.664686825,-0.401727862,-24.3675,-24.3675,13.10080645,-25259.1975,2022-11-11,05:00:00,2022,11,11/1/222,20221111,2022-11-11T14:31:11+00:00,2022-11-12T01:00:19+00:00,37748
545,11/08/2021 07:00:00,08,7,-26.2125,-12.61,5.33,0.0,13162.92,48.9,9.2,-4.917917448,-2.365853659,-13.6025,-13.6025,1.078707375,-5256.765,2021-11-08,07:00:00,2021,11,11/0/221,20211108,2021-11-08T14:28:31+00:00,2021-11-09T01:02:26+00:00,38035
546,03/05/2022 02:00:00,05,2,-26.1925,-9.78,4.73,0.0,10883.31,60.1,26.5,-5.537526427,-2.067653277,-16.4125,-16.4125,1.678169734,-3929.32,2022-03-05,02:00:00,2022,03,03/0/222,20220305,2022-03-05T14:24:01+00:00,2022-03-06T02:02:10+00:00,41889
547,10/31/2021 08:00:00,31,8,-26.1825,2.5,5.62,0.0,10645.26,41.0,19.6,-4.658807829,0.444839858,-28.6825,-28.6825,-11.473,-5919.12,2021-10-31,08:00:00,2021,10,10/3/221,20211031,2021-10-31T14:20:57+00:00,2021-11-01T01:09:37+00:00,38920
548,04/06/2021 15:00:00,06,15,-26.1675,-23.94,2.37,0.0,15203.45,86.0,21.9,-11.04113924,-10.10126582,-2.2275,-2.2275,0.093045113,-1232.6325,2021-04-06,15:00:00,2021,04,04/0/221,20210406,2021-04-06T13:39:28+00:00,2021-04-07T02:28:25+00:00,46137
549,11/17/2021 12:00:00,17,12,-26.165,-1.48,5.06,0.0,15137.87,48.9,26.5,-5.170948617,-0.292490119,-24.685,-24.685,16.67905405,-4188.5675,2021-11-17,12:00:00,2021,11,11/1/221,20211117,2021-11-17T14:37:13+00:00,2021-11-18T00:56:18+00:00,37145
550,11/13/2021 10:00:00,13,10,-26.1525,-12.37,4.91,0.0,14373.28,52.0,18.4,-5.326374745,-2.519348269,-13.7825,-13.7825,1.114187551,-4658.545,2021-11-13,10:00:00,2021,11,11/1/221,20211113,2021-11-13T14:33:21+00:00,2021-11-14T00:58:45+00:00,37524
551,11/11/2022 00:00:00,11,24,-26.1375,0.0,3.45,-1.18,12705.33,41.0,13.8,-7.576086957,0.0,-26.1375,-26.1375,#NAME?,-25110.655,2022-11-11,00:00:00,2022,11,11/1/222,20221111,2022-11-11T14:31:11+00:00,2022-11-12T01:00:19+00:00,37748
552,10/27/2021 05:00:00,27,5,-26.135,-16.55,5.59,0.0,12259.74,52.0,24.2,-4.675313059,-2.960644007,-9.585,-9.585,0.579154079,-5939.6425,2021-10-27,05:00:00,2021,10,10/2/221,20211027,2021-10-27T14:17:17+00:00,2021-10-28T01:13:45+00:00,39388
553,11/06/2021 02:00:00,06,2,-26.1325,-12.5,5.33,0.0,11878.05,46.9,13.8,-4.902908068,-2.34521576,-13.6325,-13.6325,1.0906,-4649.0175,2021-11-06,02:00:00,2021,11,11/0/221,20211106,2021-11-06T14:26:36+00:00,2021-11-07T01:04:05+00:00,38249
554,11/15/2021 01:00:00,15,1,-26.125,-17.53,4.91,0.0,10646.51,44.1,10.4,-5.320773931,-3.570264766,-8.595,-8.595,0.490302339,-4471.685,2021-11-15,01:00:00,2021,11,11/1/221,20211115,2021-11-15T14:35:17+00:00,2021-11-16T00:57:28+00:00,37331
555,10/29/2021 09:00:00,29,9,-26.1225,21.42,5.62,0.0,12830.24,43.0,13.8,-4.648131673,3.8113879,-47.5425,-47.5425,-2.219537815,-5337.43,2021-10-29,09:00:00,2021,10,10/2/221,20211029,2021-10-29T14:19:06+00:00,2021-10-30T01:11:38+00:00,39152
556,03/05/2022 03:00:00,05,3,-26.1175,-10.09,4.73,0.0,10614.58,57.9,20.7,-5.52167019,-2.133192389,-16.0275,-16.0275,1.588453915,-3945.3475,2022-03-05,03:00:00,2022,03,03/0/222,20220305,2022-03-05T14:24:01+00:00,2022-03-06T02:02:10+00:00,41889
557,10/31/2021 07:00:00,31,7,-26.1025,2.51,5.62,0.0,10119.18,44.1,19.6,-4.644572954,0.446619217,-28.6125,-28.6125,-11.39940239,-5890.4375,2021-10-31,07:00:00,2021,10,10/3/221,20211031,2021-10-31T14:20:57+00:00,2021-11-01T01:09:37+00:00,38920
558,11/13/2021 09:00:00,13,9,-26.08,-15.62,4.91,0.0,14690.51,45.0,12.7,-5.311608961,-3.181262729,-10.46,-10.46,0.669654289,-4644.7625,2021-11-13,09:00:00,2021,11,11/1/221,20211113,2021-11-13T14:33:21+00:00,2021-11-14T00:58:45+00:00,37524
