Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
12-19-2022 01:00,MON,1.00,$5.25,$18.20,$6.59,$0.00,"14,249.85",48.9,10.4,0.80,2.76,-$12.95,-$12.95,-71.17%,"-$13,963.15"
2-28-2023 15:00,TUE,15.00,$5.31,$14.03,$2.56,$0.00,"14,718.14",82.9,5.8,2.07,5.48,-$8.72,-$8.72,-62.15%,"-$25,390.63"
2-21-2023 12:00,TUE,12.00,$5.35,$12.58,$2.26,$0.00,"14,175.62",80.1,10.4,2.37,5.57,-$7.23,-$7.23,-57.49%,"-$25,847.38"
5-28-2022 02:00,SAT,2.00,$5.38,$45.00,$8.27,$0.00,"13,403.67",73.9,10.4,0.65,5.44,-$39.62,-$39.62,-88.04%,"-$6,295.27"
1-23-2023 15:00,MON,15.00,$5.38,$12.74,$3.13,$0.00,"15,191.90",54.0,9.2,1.72,4.07,-$7.36,-$7.36,-57.77%,"-$23,802.72"
2-5-2023 15:00,SUN,15.00,$5.38,$14.35,$2.40,$0.00,"12,742.29",69.1,8.1,2.24,5.98,-$8.97,-$8.97,-62.51%,"-$24,711.12"
3-27-2022 05:00,SUN,5.00,$5.39,$8.62,$5.49,$0.00,"9,897.28",61.0,4.6,0.98,1.57,-$3.23,-$3.23,-37.44%,-$924.81
4-7-2022 16:00,THU,16.00,$5.39,$25.00,$6.25,$0.00,"13,343.04",69.1,26.5,0.86,4.00,-$19.61,-$19.61,-78.43%,"-$1,180.16"
2-12-2023 22:00,SUN,22.00,$5.41,$15.09,$2.37,$0.00,"14,358.71",55.9,10.4,2.28,6.37,-$9.69,-$9.69,-64.18%,"-$25,246.19"
5-25-2022 17:00,WED,17.00,$5.45,$70.08,$8.77,$0.00,"15,066.78",72.0,18.4,0.62,7.99,-$64.63,-$64.63,-92.22%,"-$5,749.73"
3-23-2022 17:00,WED,17.00,$5.48,$21.21,$5.01,$0.00,"13,515.90",61.0,18.4,1.09,4.23,-$15.74,-$15.74,-74.19%,-$498.23
2-27-2023 01:00,MON,1.00,$5.52,$7.00,$2.35,$0.00,"11,500.25",59.0,3.5,2.35,2.98,-$1.48,-$1.48,-21.18%,"-$25,294.26"
1-19-2023 04:00,THU,4.00,$5.56,$20.00,$3.11,$0.00,"11,514.02",51.1,16.1,1.79,6.43,-$14.45,-$14.45,-72.23%,"-$23,618.86"
2-14-2023 16:00,TUE,16.00,$5.59,$9.78,$2.40,$0.00,"13,453.77",70.0,19.6,2.33,4.08,-$4.19,-$4.19,-42.87%,"-$25,270.92"
3-24-2022 17:00,THU,17.00,$5.64,$21.29,$5.26,$0.00,"13,129.67",66.9,12.7,1.07,4.05,-$15.65,-$15.65,-73.51%,-$865.35
2-16-2023 14:00,THU,14.00,$5.69,$14.26,$2.44,$0.00,"16,436.74",48.0,27.6,2.33,5.84,-$8.57,-$8.57,-60.08%,"-$25,325.15"
1-18-2023 05:00,WED,5.00,$5.76,$12.51,$3.42,$0.00,"11,055.11",64.9,4.6,1.68,3.66,-$6.75,-$6.75,-53.98%,"-$23,561.82"
2-22-2023 06:00,WED,6.00,$5.76,$9.75,$2.10,$0.00,"12,171.90",69.1,8.1,2.74,4.64,-$3.99,-$3.99,-40.90%,"-$25,921.77"
3-20-2022 11:00,SUN,11.00,$5.81,$9.39,$4.87,$0.00,"12,622.81",68.0,8.1,1.19,1.93,-$3.58,-$3.58,-38.15%,-$69.09
3-23-2022 19:00,WED,19.00,$5.81,$27.31,$5.01,$0.00,"13,701.40",60.1,13.8,1.16,5.45,-$21.50,-$21.50,-78.72%,-$541.27
