Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
1-15-2023 01:00,SUN,1.00,-$3.67,$0.41,$3.44,$0.00,"6,458.96",53.1,15.0,-1.07,0.12,-$4.08,-$4.08,-994.51%,"-$24,245.72"
12-27-2022 16:00,TUE,16.00,-$3.67,$0.74,$6.56,$0.00,"6,396.74",63.0,19.6,-0.56,0.11,-$4.41,-$4.41,-595.27%,"-$22,012.33"
12-25-2022 16:00,SUN,16.00,-$3.66,$30.69,$6.56,$0.00,"5,926.23",52.0,10.4,-0.56,4.68,-$34.35,-$34.35,-111.91%,"-$21,284.70"
3-18-2022 01:00,FRI,1.00,-$3.65,-$3.99,$4.80,$0.00,"5,511.41",60.0,28.0,-0.76,-0.83,$0.34,$0.34,-8.52%,$0.34
10-23-2022 14:00,SUN,14.00,-$3.65,-$0.01,$4.43,$0.00,"6,798.93",84.0,18.4,-0.82,0.00,-$3.64,-$3.64,36400.00%,"-$12,557.86"
4-20-2022 01:00,WED,1.00,-$3.63,$5.00,$7.39,$0.00,"5,587.30",72.0,13.8,-0.49,0.68,-$8.63,-$8.63,-172.55%,"-$2,317.35"
4-9-2022 10:00,SAT,10.00,-$3.63,$4.58,$6.30,$0.00,"5,693.66",69.1,16.1,-0.58,0.73,-$8.21,-$8.21,-179.15%,-$144.23
10-23-2022 17:00,SUN,17.00,-$3.62,$5.00,$4.43,$0.00,"7,002.06",81.0,15.0,-0.82,1.13,-$8.62,-$8.62,-172.40%,"-$12,579.13"
2-4-2023 16:00,SAT,16.00,-$3.62,$8.39,$2.40,$0.00,"6,364.89",59.0,18.4,-1.51,3.50,-$12.01,-$12.01,-143.09%,"-$24,953.06"
11-3-2022 04:00,THU,4.00,-$3.61,-$2.58,$4.51,$0.00,"6,087.30",66.9,15.0,-0.80,-0.57,-$1.03,-$1.03,40.02%,"-$13,792.75"
2-14-2023 09:00,TUE,9.00,-$3.60,$1.29,$2.40,$0.00,"6,956.49",52.0,16.1,-1.50,0.54,-$4.89,-$4.89,-378.88%,"-$25,392.56"
