Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
2-14-2023 00:00,MON,24.00,$3.71,$6.02,$2.37,-$0.03,"9,222.01",64.9,15.0,1.56,2.54,-$2.32,-$2.32,-38.46%,"-$26,857.49"
2-20-2023 01:00,MON,1.00,$3.80,$6.52,$2.26,$0.00,"8,907.00",64.0,10.4,1.68,2.88,-$2.72,-$2.72,-41.72%,"-$26,981.15"
2-6-2023 09:00,MON,9.00,$3.93,$25.10,$2.40,$0.00,"10,045.70",64.9,12.7,1.64,10.46,-$21.18,-$21.18,-84.36%,"-$26,411.19"
12-29-2022 06:00,THU,6.00,$3.95,$16.81,$4.12,$0.00,"8,074.01",64.0,8.1,0.96,4.08,-$12.86,-$12.86,-76.52%,"-$22,239.26"
12-31-2022 02:00,SAT,2.00,$4.01,$16.57,$3.70,$0.00,"8,102.59",61.0,0.0,1.08,4.48,-$12.56,-$12.56,-75.80%,"-$22,240.58"
12-28-2022 03:00,WED,3.00,$4.03,$14.69,$4.90,$0.00,"9,709.99",53.1,4.6,0.82,3.00,-$10.67,-$10.67,-72.60%,"-$21,938.26"
2-10-2023 12:00,FRI,12.00,$4.08,$16.15,$2.40,$0.00,"10,611.29",61.0,18.4,1.70,6.73,-$12.08,-$12.08,-74.77%,"-$26,384.98"
6-5-2022 03:00,SUN,3.00,$4.16,$41.05,$8.36,$0.00,"11,820.96",82.0,6.9,0.50,4.91,-$36.89,-$36.89,-89.86%,"-$6,863.92"
5-28-2022 05:00,SAT,5.00,$4.28,$27.39,$8.27,$0.00,"10,626.38",80.1,6.9,0.52,3.31,-$23.11,-$23.11,-84.37%,"-$2,235.53"
12-28-2022 00:00,TUE,24.00,$4.30,$21.19,$6.56,$1.66,"10,146.29",51.1,8.1,0.66,3.23,-$16.89,-$16.89,-79.71%,"-$21,905.90"
10-20-2022 05:00,THU,5.00,$4.33,$28.69,$5.50,$0.00,"8,665.05",55.0,3.5,0.79,5.22,-$24.37,-$24.37,-84.93%,"-$8,966.17"
1-1-2023 22:00,SUN,22.00,$4.46,$16.85,$3.55,$0.00,"9,932.31",66.9,15.0,1.26,4.75,-$12.39,-$12.39,-73.53%,"-$22,519.47"
11-25-2022 02:00,FRI,2.00,$4.50,$32.81,$6.46,$0.00,"8,320.55",66.0,22.0,0.70,5.08,-$28.31,-$28.31,-86.28%,"-$12,342.29"
2-4-2023 13:00,SAT,13.00,$4.52,$17.23,$2.40,$0.00,"9,996.81",60.1,9.2,1.88,7.18,-$12.71,-$12.71,-73.78%,"-$25,873.68"
1-1-2023 07:00,SUN,7.00,$4.54,$13.86,$3.55,$0.00,"7,837.33",63.0,6.9,1.28,3.90,-$9.32,-$9.32,-67.23%,"-$22,550.25"
2-10-2023 18:00,FRI,18.00,$4.56,$25.21,$2.40,$0.00,"10,692.79",57.0,21.9,1.90,10.50,-$20.66,-$20.66,-81.93%,"-$26,488.32"
10-26-2022 14:00,WED,14.00,$4.57,$41.60,$5.20,$0.00,"10,663.58",71.1,10.4,0.88,8.00,-$37.03,-$37.03,-89.01%,"-$10,237.74"
