Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $
3-17-2023 04:00,FRI,4.00,$0.30,$12.59,$2.45,$0.00,"8,877.77",53.1,23.0,0.12,5.14,-$12.29,-$12.29,-97.62%,"-$13,761.73"
1-15-2023 16:00,SUN,16.00,$0.30,$9.80,$3.44,$0.00,"9,963.01",71.1,20.7,0.09,2.85,-$9.50,-$9.50,-96.91%,"-$11,315.93"
1-18-2023 03:00,WED,3.00,$0.31,$10.90,$3.42,$0.00,"9,337.88",72.0,13.8,0.09,3.19,-$10.59,-$10.59,-97.13%,"-$10,988.68"
1-6-2023 16:00,FRI,16.00,$0.37,$15.58,$3.76,$0.00,"10,982.23",77.0,12.7,0.10,4.14,-$15.21,-$15.21,-97.64%,"-$10,145.43"
5-22-2022 07:00,SUN,7.00,$0.39,$56.19,$7.98,$0.00,"10,740.33",69.1,11.5,0.05,7.04,-$55.80,-$55.80,-99.31%,"$5,016.52"
12-31-2022 09:00,SAT,9.00,$0.42,$18.26,$3.70,$0.00,"8,556.17",57.0,3.5,0.11,4.94,-$17.84,-$17.84,-97.69%,"-$9,817.87"
12-31-2022 10:00,SAT,10.00,$0.46,$15.81,$3.70,$0.00,"8,799.05",57.0,4.6,0.12,4.27,-$15.35,-$15.35,-97.11%,"-$9,833.22"
12-31-2022 16:00,SAT,16.00,$0.49,$15.02,$3.70,$0.00,"9,655.22",73.9,8.1,0.13,4.06,-$14.53,-$14.53,-96.74%,"-$9,928.51"
12-31-2022 05:00,SAT,5.00,$0.57,$14.31,$3.70,$0.00,"7,855.78",54.0,0.0,0.15,3.87,-$13.74,-$13.74,-96.00%,"-$9,757.46"
12-14-2022 13:00,WED,13.00,$0.61,$37.42,$7.16,$0.00,"10,517.85",64.9,10.4,0.09,5.23,-$36.81,-$36.81,-98.37%,-$949.61
5-15-2022 03:00,SUN,3.00,$0.68,$37.52,$7.70,$0.00,"11,524.31",73.9,0.0,0.09,4.87,-$36.85,-$36.85,-98.20%,"$11,895.71"
12-28-2022 02:00,WED,2.00,$0.75,$15.19,$4.90,$0.00,"9,740.54",36.0,0.0,0.15,3.10,-$14.44,-$14.44,-95.06%,"-$9,388.32"
1-25-2023 13:00,WED,13.00,$0.76,$21.43,$3.34,$0.00,"11,048.08",48.0,15.0,0.23,6.42,-$20.67,-$20.67,-96.45%,"-$11,626.69"
12-26-2022 11:00,MON,11.00,$0.79,$35.00,$6.56,$0.00,"10,565.15",51.1,0.0,0.12,5.34,-$34.21,-$34.21,-97.74%,"-$8,925.62"
1-12-2023 06:00,THU,6.00,$0.88,$17.84,$3.35,$0.00,"9,699.86",64.9,9.2,0.26,5.33,-$16.96,-$16.96,-95.08%,"-$10,793.39"
11-11-2022 05:00,FRI,5.00,$0.88,$17.56,$4.63,$0.00,"9,202.29",62.1,3.5,0.19,3.79,-$16.68,-$16.68,-94.97%,-$146.52
12-31-2022 06:00,SAT,6.00,$0.95,$14.06,$3.70,$0.00,"7,957.93",55.0,3.5,0.26,3.80,-$13.11,-$13.11,-93.23%,"-$9,770.57"
1-19-2023 02:00,THU,2.00,$1.01,$16.36,$3.11,$0.00,"8,377.44",48.9,0.0,0.32,5.26,-$15.36,-$15.36,-93.86%,"-$11,058.55"
1-4-2023 15:00,WED,15.00,$1.11,$17.56,$3.65,$0.00,"10,348.72",71.1,6.9,0.30,4.81,-$16.45,-$16.45,-93.69%,"-$9,979.30"
12-25-2022 13:00,SUN,13.00,$1.14,$37.35,$6.56,$0.00,"10,318.18",46.0,4.6,0.17,5.69,-$36.21,-$36.21,-96.95%,"-$8,487.97"
2-3-2023 16:00,FRI,16.00,$1.21,$16.38,$2.65,$0.00,"10,381.09",57.9,6.9,0.46,6.18,-$15.17,-$15.17,-92.63%,"-$12,681.78"
2-5-2023 17:00,SUN,17.00,$1.27,$13.39,$2.40,$0.00,"9,659.22",73.0,6.9,0.53,5.58,-$12.13,-$12.13,-90.55%,"-$13,044.02"
1-1-2023 23:00,SUN,23.00,$1.40,$13.78,$3.55,$0.00,"9,700.33",71.1,13.8,0.39,3.88,-$12.39,-$12.39,-89.88%,"-$10,004.08"
3-3-2023 09:00,FRI,9.00,$1.40,$19.74,$2.68,$0.00,"10,234.03",57.0,24.2,0.52,7.37,-$18.34,-$18.34,-92.90%,"-$13,408.85"
1-16-2023 01:00,MON,1.00,$1.47,$5.36,$3.44,$0.00,"9,086.77",68.0,8.1,0.43,1.56,-$3.89,-$3.89,-72.53%,"-$11,371.63"
